dataset,question_type,config,madp,llm,mean_metric,std_metric,count,ci_lower,ci_upper
FANToM,Info_AccessQ_Binary,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.39361702127659576,0.4892025643188825,376,0.3441687772574434,0.44306526529574813
FANToM,Info_AccessQ_Binary,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.46808510638297873,0.49964526423345773,376,0.417581321752927,0.5185888910130305
FANToM,Info_AccessQ_Binary,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.4148936170212766,0.4933601679494901,376,0.36502512541174736,0.4647621086308058
FANToM,Info_AccessQ_Binary,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.3829787234042553,0.4867608963472373,376,0.33377728143088486,0.43218016537762577
FANToM,Info_AccessQ_Binary,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.8324468085106383,0.37396666138813384,376,0.7946465268357158,0.8702470901855609
FANToM,Info_AccessQ_Binary,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.8164893617021277,0.38760036449052965,376,0.7773109951047956,0.8556677282994598
FANToM,Info_AccessQ_Binary,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.7978723404255319,0.4021220308060408,376,0.7572261342216478,0.838518546629416
FANToM,Info_AccessQ_Binary,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.8271276595744681,0.3786407193187771,376,0.7888549274792664,0.8654003916696698
FANToM,Info_AccessQ_Binary,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.8590425531914894,0.3484413114395745,376,0.82382235556557,0.8942627508174087
FANToM,Info_AccessQ_Binary,Mixed MoA W5 L5,MoA,Mixed,0.8723404255319149,0.3341550156261089,376,0.8385642764311656,0.9061165746326643
FANToM,Info_AccessQ_Binary,Mixed-A MAD R3 S7,MAD,Mixed,0.8723404255319149,0.33415501562610883,376,0.8385642764311656,0.9061165746326643
FANToM,Info_AccessQ_Binary,Mixed-A Reflection T5,Reflection,Mixed,0.824468085106383,0.38092831737575455,376,0.7859641242417724,0.8629720459709936
FANToM,Info_AccessQ_Binary,Mixed-B MAD R3 S7,MAD,Mixed,0.8723404255319149,0.33415501562610894,376,0.8385642764311656,0.9061165746326643
FANToM,Info_AccessQ_Binary,Mixed-B Reflection T5,Reflection,Mixed,0.8457446808510638,0.3616745921934493,376,0.8091868727062735,0.8823024889958541
FANToM,Info_AccessQ_List,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.32222222222222224,0.46994567646321306,90,0.22513043956296297,0.4193140048814815
FANToM,Info_AccessQ_List,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.2777777777777778,0.45041248954328433,90,0.18472159334626576,0.3708339622092898
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.34444444444444444,0.47784890449867806,90,0.2457198379564804,0.4431690509324085
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.35555555555555557,0.48136302521843194,90,0.2561049242050403,0.45500618690607086
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.3,0.460824858880028,90,0.2047925977762115,0.3952074022237885
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.24444444444444444,0.4321649474711266,90,0.15515824126325317,0.3337306476256357
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.2111111111111111,0.4103833353069151,90,0.1263250356258099,0.2958971865964123
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.2777777777777778,0.4504124895432845,90,0.1847215933462657,0.3708339622092899
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.15555555555555556,0.3644639317587664,90,0.08025652713214741,0.2308545839789637
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.17777777777777778,0.3844674641127625,90,0.09834597675318649,0.25720957880236905
FANToM,Info_AccessQ_List,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.2,0.4022409138923946,90,0.11689616620750139,0.28310383379249865
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.24444444444444444,0.4321649474711265,90,0.1551582412632532,0.33373064762563565
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.2222222222222222,0.4180688018689386,90,0.13584831289473992,0.3085961315497045
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.2,0.4022409138923945,90,0.1168961662075014,0.2831038337924986
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.17777777777777778,0.3844674641127626,90,0.09834597675318647,0.2572095788023691
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.18888888888888888,0.3936131804579367,90,0.10756756329130496,0.2702102144864728
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.14444444444444443,0.35350924883761226,90,0.07140867696065482,0.21748021192823402
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.16666666666666666,0.37476584449793077,90,0.08923924102047037,0.24409409231286294
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.2,0.4022409138923946,90,0.11689616620750139,0.28310383379249865
FANToM,Info_AccessQ_List,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.17777777777777778,0.38446746411276256,90,0.09834597675318647,0.2572095788023691
FANToM,Info_AccessQ_List,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.37777777777777777,0.4875478144866783,90,0.27704935572612194,0.4785061998294336
FANToM,Info_AccessQ_List,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.37777777777777777,0.4875478144866783,90,0.27704935572612194,0.4785061998294336
FANToM,Info_AccessQ_List,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.32222222222222224,0.469945676463213,90,0.225130439562963,0.4193140048814815
FANToM,Info_AccessQ_List,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.26666666666666666,0.4446940622369092,90,0.1747919215567414,0.35854141177659193
FANToM,Info_AccessQ_List,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.3111111111111111,0.4655417152513843,90,0.21492919626473758,0.4072930259574846
FANToM,Info_AccessQ_List,<qLKSiki>,Vanilla,<qLKSiki>,0.13333333333333333,0.34183904485045247,90,0.06270865497294635,0.2039580116937203
FANToM,Info_AccessQ_List,<qLKSiki> + CoT,CoT,<qLKSiki>,0.32222222222222224,0.46994567646321295,90,0.22513043956296303,0.41931400488148146
FANToM,Info_AccessQ_List,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.23333333333333334,0.42532208548874395,90,0.14546088008460434,0.32120578658206234
FANToM,Info_AccessQ_List,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.26666666666666666,0.4446940622369092,90,0.1747919215567414,0.35854141177659193
FANToM,Info_AccessQ_List,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.25555555555555554,0.43861659721311436,90,0.16493642772814343,0.34617468338296764
FANToM,Info_AccessQ_List,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.25555555555555554,0.4386165972131144,90,0.16493642772814343,0.34617468338296764
FANToM,Info_AccessQ_List,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.28888888888888886,0.4557853931339367,90,0.19472265107503953,0.3830551267027382
FANToM,Info_AccessQ_List,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.3111111111111111,0.4655417152513843,90,0.21492919626473758,0.4072930259574846
FANToM,Info_AccessQ_List,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.26666666666666666,0.4446940622369091,90,0.17479192155674145,0.3585414117765919
FANToM,Info_AccessQ_List,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.35555555555555557,0.48136302521843183,90,0.25610492420504033,0.4550061869060708
FANToM,Info_AccessQ_List,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.35555555555555557,0.4813630252184319,90,0.2561049242050403,0.45500618690607086
FANToM,Info_AccessQ_List,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.25555555555555554,0.43861659721311447,90,0.1649364277281434,0.34617468338296764
FANToM,Info_AccessQ_List,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.2,0.4022409138923946,90,0.11689616620750139,0.28310383379249865
FANToM,Info_AccessQ_List,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.2222222222222222,0.41806880186893863,90,0.1358483128947399,0.30859613154970456
FANToM,Info_AccessQ_List,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.24444444444444444,0.43216494747112655,90,0.15515824126325317,0.3337306476256357
FANToM,Info_AccessQ_List,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.2,0.4022409138923946,90,0.11689616620750139,0.28310383379249865
FANToM,Info_AccessQ_List,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.2111111111111111,0.4103833353069152,90,0.12632503562580988,0.29589718659641234
FANToM,Info_AccessQ_List,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.23333333333333334,0.4253220854887439,90,0.14546088008460434,0.32120578658206234
FANToM,Info_AccessQ_List,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.2111111111111111,0.4103833353069152,90,0.12632503562580988,0.29589718659641234
FANToM,Info_AccessQ_List,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.2,0.4022409138923946,90,0.11689616620750139,0.28310383379249865
FANToM,Info_AccessQ_List,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.2777777777777778,0.4504124895432844,90,0.18472159334626573,0.3708339622092899
FANToM,Info_AccessQ_List,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.2222222222222222,0.41806880186893863,90,0.1358483128947399,0.30859613154970456
FANToM,Info_AccessQ_List,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.24444444444444444,0.43216494747112655,90,0.15515824126325317,0.3337306476256357
FANToM,Info_AccessQ_List,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.24444444444444444,0.4321649474711266,90,0.15515824126325317,0.3337306476256357
FANToM,Info_AccessQ_List,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.25555555555555554,0.4386165972131144,90,0.16493642772814343,0.34617468338296764
FANToM,Info_AccessQ_List,Mixed MoA W5 L5,MoA,Mixed,0.28888888888888886,0.4557853931339366,90,0.19472265107503955,0.38305512670273817
FANToM,Info_AccessQ_List,Mixed-A MAD R3 S7,MAD,Mixed,0.2111111111111111,0.41038333530691523,90,0.12632503562580988,0.29589718659641234
FANToM,Info_AccessQ_List,Mixed-A Reflection T5,Reflection,Mixed,0.2777777777777778,0.45041248954328433,90,0.18472159334626576,0.3708339622092898
FANToM,Info_AccessQ_List,Mixed-B MAD R3 S7,MAD,Mixed,0.28888888888888886,0.45578539313393657,90,0.19472265107503955,0.38305512670273817
FANToM,Info_AccessQ_List,Mixed-B Reflection T5,Reflection,Mixed,0.2777777777777778,0.45041248954328433,90,0.18472159334626576,0.3708339622092898
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.3560606060606061,0.48065756100924395,132,0.2740622993534915,0.43805891276772063
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.6515151515151515,0.47830566873682184,132,0.5699180684640036,0.7331122345662994
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.5909090909090909,0.49353910345005253,132,0.5067132432630503,0.6751049385551315
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.6439393939393939,0.48065756100924395,132,0.5619410872322793,0.7259377006465085
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.5606060606060606,0.4982040379949154,132,0.4756143933066786,0.6455977279054425
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.553030303030303,0.49907385889462136,132,0.46789024767526544,0.6381703583853405
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.6060606060606061,0.49048310438605264,132,0.5223860999451562,0.689735112176056
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.5681818181818182,0.49721640147515817,132,0.48335863782372596,0.6530049985399105
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.6136363636363636,0.48877049786543225,132,0.5302540215190241,0.6970187057537032
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.6363636363636364,0.48287825457761896,132,0.5539864879881627,0.71874078473911
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.6287878787878788,0.48496955173649475,132,0.5460539632672278,0.7115217943085298
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.5378787878787878,0.5004624278445043,132,0.45250184807238036,0.6232557276851953
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.5681818181818182,0.49721640147515817,132,0.48335863782372596,0.6530049985399105
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.6287878787878788,0.4849695517364947,132,0.5460539632672278,0.7115217943085298
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.553030303030303,0.49907385889462136,132,0.46789024767526544,0.6381703583853405
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.5681818181818182,0.4972164014751582,132,0.48335863782372596,0.6530049985399105
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.5984848484848485,0.4920722420252259,132,0.5145392416812846,0.6824304552884124
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.6060606060606061,0.49048310438605264,132,0.5223860999451562,0.689735112176056
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.5757575757575758,0.4961102457079155,132,0.49112310126250536,0.6603920502526462
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.5909090909090909,0.49353910345005253,132,0.5067132432630503,0.6751049385551315
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.6287878787878788,0.48496955173649475,132,0.5460539632672278,0.7115217943085298
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.5,0.5019047688023742,132,0.4143770024472183,0.5856229975527817
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.5833333333333334,0.49488477595883557,132,0.4989079192016001,0.6677587474650667
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.49242424242424243,0.5018471547553728,132,0.40681107360334784,0.5780374112451371
Hi-ToM,Listener_Belief_Private_Communication,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.5303030303030303,0.50098214896195,132,0.44483742809942467,0.6157686325066358
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki>,Vanilla,<qLKSiki>,0.4621212121212121,0.5004624278445043,132,0.3767442723148046,0.5474981519276196
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> + CoT,CoT,<qLKSiki>,0.6666666666666666,0.4732003540400337,132,0.5859405304065451,0.7473928029267881
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.553030303030303,0.4990738588946215,132,0.4678902476752654,0.6381703583853406
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.5,0.5019047688023744,132,0.41437700244721826,0.5856229975527817
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.5303030303030303,0.50098214896195,132,0.44483742809942467,0.6157686325066358
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.5227272727272727,0.5013860040448349,132,0.4371927744204162,0.6082617710341293
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.5378787878787878,0.5004624278445043,132,0.45250184807238036,0.6232557276851953
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.5757575757575758,0.4961102457079155,132,0.49112310126250536,0.6603920502526462
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.5227272727272727,0.5013860040448349,132,0.4371927744204162,0.6082617710341293
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.553030303030303,0.4990738588946215,132,0.4678902476752654,0.6381703583853406
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.5303030303030303,0.50098214896195,132,0.44483742809942467,0.6157686325066358
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.36363636363636365,0.48287825457761896,132,0.28125921526089004,0.44601351201183725
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.38636363636363635,0.4887704978654322,132,0.3029812942462968,0.46974597848097593
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.38636363636363635,0.4887704978654322,132,0.3029812942462968,0.46974597848097593
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.3712121212121212,0.48496955173649475,132,0.2884782056914702,0.45394603673277223
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.4015151515151515,0.4920722420252259,132,0.31756954471158766,0.4854607583187153
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.4015151515151515,0.492072242025226,132,0.31756954471158766,0.4854607583187153
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.3560606060606061,0.4806575610092439,132,0.2740622993534915,0.43805891276772063
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.3484848484848485,0.4783056687368218,132,0.26688776543370063,0.4300819315359964
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.3939393939393939,0.4904831043860528,132,0.31026488782394396,0.4776139000548439
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> Reflection T1,Reflection,<qLKSiki>,0.48484848484848486,0.5016742729147641,132,0.3992648089958493,0.5704321607011205
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> Reflection T2,Reflection,<qLKSiki>,0.5,0.5019047688023743,132,0.4143770024472183,0.5856229975527817
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> Reflection T3,Reflection,<qLKSiki>,0.49242424242424243,0.5018471547553727,132,0.40681107360334784,0.578037411245137
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> Reflection T4,Reflection,<qLKSiki>,0.4772727272727273,0.501386004044835,132,0.39173822896587074,0.5628072255795838
Hi-ToM,Listener_Belief_Private_Communication,<qLKSiki> Reflection T5,Reflection,<qLKSiki>,0.45454545454545453,0.49982647925904655,132,0.3692770050893306,0.5398139040015785
Hi-ToM,Listener_Belief_Private_Communication,Mixed MoA W5 L5,MoA,Mixed,0.5075757575757576,0.5018471547553727,132,0.421962588754863,0.5931889263966521
Hi-ToM,Listener_Belief_Private_Communication,Mixed-A MAD R3 S7,MAD,Mixed,0.5303030303030303,0.5009821489619499,132,0.44483742809942467,0.6157686325066358
Hi-ToM,Listener_Belief_Private_Communication,Mixed-A Reflection T5,Reflection,Mixed,0.5303030303030303,0.50098214896195,132,0.44483742809942467,0.6157686325066358
Hi-ToM,Listener_Belief_Private_Communication,Mixed-B MAD R3 S7,MAD,Mixed,0.6515151515151515,0.47830566873682184,132,0.5699180684640036,0.7331122345662994
Hi-ToM,Listener_Belief_Private_Communication,Mixed-B Reflection T5,Reflection,Mixed,0.36363636363636365,0.482878254577619,132,0.28125921526089004,0.44601351201183725
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq>,Vanilla,<Rc3kmmq>,0.4007352941176471,0.49095077928405206,272,0.34238949760093823,0.4590810906343559
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> + CoT,CoT,<Rc3kmmq>,0.4852941176470588,0.5007049512746531,272,0.4257891113721283,0.5447991239219893
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.4485294117647059,0.4982604861384106,272,0.3893149117308275,0.5077439117985842
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.4375,0.4969928017772995,272,0.3784361546893683,0.4965638453106317
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.46691176470588236,0.4998236068277107,272,0.4075114995698445,0.5263120298419202
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.48161764705882354,0.5005830115193178,272,0.4221271324039338,0.5411081617137132
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.47058823529411764,0.5000542623041371,272,0.41116055849470967,0.5300159120935256
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.49264705882352944,0.5008674914351674,272,0.43312273587668126,0.5521713817703776
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.47794117647058826,0.5004339336898314,272,0.4184683785911298,0.5374139743500468
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.48161764705882354,0.5005830115193178,272,0.4221271324039338,0.5411081617137132
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.4742647058823529,0.5002576935245879,272,0.414812852817025,0.5337165589476809
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.44485294117647056,0.4978655330458292,272,0.3856853783382251,0.504020504014716
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.43014705882352944,0.49600914361009807,272,0.37120011386561585,0.489094003781443
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.45588235294117646,0.4989678950371838,272,0.39658378269618216,0.5151809231861708
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.4632352941176471,0.4995656893860118,272,0.40386568052389504,0.5226049077113991
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.4485294117647059,0.49826048613841045,272,0.3893149117308275,0.5077439117985842
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.47058823529411764,0.5000542623041372,272,0.41116055849470967,0.5300159120935256
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.5110294117647058,0.5007997727793904,272,0.45151313666924536,0.5705456868601663
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.47794117647058826,0.5004339336898314,272,0.4184683785911298,0.5374139743500468
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.47794117647058826,0.5004339336898315,272,0.41846837859112973,0.5374139743500468
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> Reflection T1,Reflection,<Rc3kmmq>,0.5073529411764706,0.5008674914351673,272,0.44782861822962244,0.5668772641233187
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> Reflection T2,Reflection,<Rc3kmmq>,0.45955882352941174,0.4992804677302262,272,0.400223106377814,0.5188945406810095
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> Reflection T3,Reflection,<Rc3kmmq>,0.44485294117647056,0.49786553304582903,272,0.38568537833822514,0.504020504014716
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> Reflection T4,Reflection,<Rc3kmmq>,0.48161764705882354,0.5005830115193178,272,0.4221271324039338,0.5411081617137132
Hi-ToM,Listener_Belief_Public_Claim,<Rc3kmmq> Reflection T5,Reflection,<Rc3kmmq>,0.5073529411764706,0.5008674914351674,272,0.4478286182296224,0.5668772641233187
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki>,Vanilla,<qLKSiki>,0.40808823529411764,0.4923855848230366,272,0.34957192296288925,0.46660454762534603
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> + CoT,CoT,<qLKSiki>,0.4889705882352941,0.5007997727793903,272,0.4294543131398337,0.5484868633307546
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.4411764705882353,0.4974429950445204,272,0.38205912320393187,0.5002938179725387
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.45955882352941174,0.49928046773022605,272,0.40022310637781405,0.5188945406810095
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.4632352941176471,0.49956568938601154,272,0.40386568052389504,0.5226049077113991
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.4632352941176471,0.49956568938601165,272,0.40386568052389504,0.5226049077113991
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.47058823529411764,0.5000542623041372,272,0.41116055849470967,0.5300159120935256
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.4632352941176471,0.49956568938601187,272,0.40386568052389504,0.5226049077113991
Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.48161764705882354,0.5005830115193178,272,0.4221271324039338,0.5411081617137132
